teamPosition,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,flawlessAces,fullTeamTakedown,gameLength,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killingSprees,killsNearEnemyTurret,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,threeWardsOneSweeperCount,tookLargeDamageSurvived,turretPlatesTaken,turretTakedowns,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summonerLevel,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
MIDDLE,0,261,0,12,0,0,375,0,0,0,871.1581621,0.199746733,0,15,17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2328.952452,417.0704999,0,1,0,0,0,0,0,1.4,1,0.583333333,0,3,1,0,2,1,0,14,70,0,0,0,40,0,2,0,1,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,90,76,0,0,6,3,0,0,0,21,0,0,4,0,0,0,0.254661473,0,2,0,0,3,0,5,8,0,-0.288256526,0.680032579,0,0,1,0,2,8,0,0,0,0,18377,18,1,3,4965,12239,4965,30643,0,15,0,0,0,7,0,0,1,0,0,2,16188,14960,1,0,0,3,24,13,0,3,1,355,157495,32181,30737,0,12,0,0,0,5,0,20484,938,9004,0,0,0,75,42,115,29,267,31,2328,178782,33814,0,40339,2826,0,189,407,548,1,0,802,694,597,0,11,0,0,26,0,0,9,0
BOTTOM,0,326,0,4,0,0,1025,0,0,3,755.7343197,0.180152084,0,11,10,0,1,0,422.4318237,0,0,7,2,0,0,0,0,0,0,2328.952452,374.7700559,0,3,0,0,0,0,0,1.272727273,0,0.388888889,0,1,0,0,0,1,4,12,66,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,54,119,0,0,1,14,1,0,0,14,0,0,4,1,0,0,0.220920177,0,2,0,0,1,1,5,8,0,0.263456941,0.84489332,2,1,1,0,3,8,0,0,0,0,14913,16,8,5,2630,7558,2630,27724,0,11,3,0,1,0,1,0,0,0,0,0,14547,13525,0,0,0,3,29,6,0,2,1,529,133268,23676,15951,0,10,0,0,0,7,0,20251,3911,19425,0,0,0,104,39,42,141,404,4,2328,176207,29334,0,36382,6348,422,188,88,346,3,0,22687,1747,1005,1,11,0,0,32,3,2,17,0
UTILITY,0,161,0,0,0,0,0,1,1,7,358.6137511,0.125049531,0,10,8,0,1,1,7962.32959,0,0,20,4,0,0,0,0,0,0,2328.952452,289.9346624,0,2,0,0,0,0,0,1.5,1,0.416666667,0,1,1,0,2,1,0,3,5,1,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,47,28,0,0,0,24,0,0,1,15,0,0,4,1,0,0,0.104831832,0,2,0,0,1,1,5,1,0,0.456971169,2.047704209,7,1,0,1,8,10,0,0,0,0,14111,15,21,9,1489,10274,1489,8994,0,10,7,0,0,3,0,0,0,0,0,0,11254,10825,0,0,0,3,23,5,461,3,1,843,2772,722,16499,0,4,0,0,0,13,0,64489,12291,8189,0,0,0,79,55,18,9,288,32,2328,73046,13919,2794,25253,13261,5167,47,202,314,5,0,5783,905,565,0,11,0,0,79,7,7,31,0
TOP,0,334,0,6,0,0,975,0,0,1,1218.642344,0.25780977,0,5,6,0,0,1,0,0,0,52,8.00000003,0,0,0,0,0,0,1783.699098,471.4439675,0,4,0,0,0,1,0,3.4,1,0.62962963,0,2,3,0,0,0,9,4,72,1,0,0,82.00000003,0,4,0,0,0,2,0,0,3,0,0,0,11,0,0,0,0,0,0,2,36,19,0,0,6,9,0,6,1,17,0,0,6,0,0,0,0.33666517,0,0,0,0,4,2,0,7,0,0.069624782,0.64936557,1,1,2,0,2,7,0,0,0,0,15613,16,0,2,5056,6860,5056,62636,0,5,1,2,0,0,0,0,0,0,1,1,14015,13975,0,0,0,2,22,10,0,6,2,894,965,409,12153,0,22,0,0,0,2,0,145864,35650,20747,0,0,0,228,37,54,15,175,26,1783,147588,36228,0,43728,20874,0,161,295,155,1,0,758,168,10826,2,8,0,0,19,1,1,10,0
JUNGLE,0,196,0,62.40000013,0,0,300,0,0,2,727.7409843,0.222830558,0,7,6,0,1,0,0,0,0,5,0,0,0,1,1,0,0,1783.699098,364.8079532,0,1,2,2,48.00000006,1,0,2.142857143,2,0.555555556,0,2,2,0,1,0,0,7,4,0,0,0,3.75000003,0,1,-34.50000003,0,0,1,1,0,1,0,0,0,14,0,0,0,0,0,0,2,33,44,0,0,1,10,0,4,0,15,0,0,7,0,0,0,0.201047537,0,0,0,0,0,0,0,0,0,0.284148335,0.639322776,0,0,0,0,1,8,0,0,0,0,10198,13,0,3,0,6045,0,19610,0,7,2,1,1,0,0,0,1,0,0,3,10845,10100,0,0,0,2,16,7,0,5,2,819,85688,17262,14925,0,80,0,1,0,7,0,19692,3202,22066,0,0,0,83,42,62,9,263,23,1783,125963,21634,0,37795,5737,0,25,399,252,1,0,20582,1170,803,0,8,0,0,19,2,0,12,0
MIDDLE,0,459,0,12,0,0,150,0,0,0,690.897037,0.220682644,0,11,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1783.699098,277.4920199,0,0,0,0,0,0,0,0.636363636,0,0.259259259,0,0,0,0,2,0,0,9,51,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,30,53,0,0,1,8,1,4,0,7,0,0,3,0,0,0,0.190868937,0,0,0,0,0,0,0,4,0,-0.089513004,0.500227235,0,0,0,0,1,3,0,0,0,0,12295,14,0,2,646,646,646,16293,0,11,0,0,0,4,0,1,0,0,0,1,8249,7785,1,0,0,2,16,4,0,0,1,485,87270,19840,11230,0,12,0,0,0,0,0,14822,699,24920,0,0,0,178,60,217,4,165,18,1783,102092,20539,0,37430,2940,0,111,61,347,1,0,0,0,1279,0,8,0,0,14,0,0,9,0
BOTTOM,0,129,0,0,0,0,0,0,0,0,578.454861,0.155312003,0,12,2,0,0,0,462.2000732,0,0,0,0,0,0,0,0,0,0,1783.699098,264.2262955,0,0,0,0,0,0,0,0.615384615,1,0.296296296,0,1,1,0,0,0,0,2,53,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,18,26,0,0,0,7,0,0,0,8,0,0,4,0,0,0,0.159805381,0,0,0,0,0,0,0,4,0,-0.108323574,0.422648386,0,0,0,0,0,5,0,0,0,0,9633,12,6,1,930,930,930,12081,0,13,0,0,0,2,8,0,0,0,0,0,7855,7575,8,0,0,2,16,3,365,2,1,189,6504,2410,14784,0,0,0,0,0,1,0,61747,14240,10960,0,0,0,56,37,27,9,173,0,1783,72008,17196,0,26343,2928,462,107,5,333,3,0,3755,545,597,0,8,0,0,12,0,0,10,0
UTILITY,0,137,0,0,0,1,0,0,0,0,404.0105983,0.143365025,0,10,2,0,0,0,4737.459473,0,0,27,0,0,0,0,0,0,0,1783.699098,276.9587071,0,6,0,0,0,0,0,1,0,0.37037037,0,0,0,0,0,0,0,5,6,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,29,0,0,0,10,0,0,0,10,0,0,4,0,0,0,0.111612974,0,0,1,0,0,0,0,1,0,-0.461842775,0.980050395,7,3,0,0,0,7,10,0,0,0,8873,12,0,3,997,997,997,9716,0,10,0,0,0,5,0,0,0,0,0,4,8233,8050,0,0,0,2,24,3,474,0,1,400,0,0,11623,0,0,0,0,0,2,0,29376,12010,11690,1,0,0,60,48,24,5,166,37,1783,31995,12010,926,24316,12200,3810,44,129,253,5,0,2619,0,1002,0,8,0,0,29,1,7,10,0
TOP,0,111,0,0,1,0,0,1,0,0,690.8879705,0.22478245,0,6,4,0,1,0,0,0,0,67,4,0,0,0,0,0,2,1783.699098,338.6154792,0,8,0,0,0,0,0,2.166666667,0,0.288888889,0,2,1,0,1,0,10,0,43,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,27,0,0,0,2,9,0,2,0,13,0,0,1,0,0,1,0.138989702,0,4,0,0,0,2,5,5,0,-0.065092742,0.607096577,1,1,0,0,0,7,0,0,0,3,14640,15,0,1,3832,12477,3832,30160,0,6,0,0,0,0,0,0,0,0,0,0,10066,8100,0,0,0,0,15,6,0,3,1,277,43,43,11150,0,4,0,0,0,2,0,78256,15132,22583,0,0,0,54,22,28,7,172,25,1783,104927,20538,0,34106,4355,0,114,123,164,1,0,26627,5363,372,2,2,0,0,18,0,1,9,1
JUNGLE,0,298,0,78.00000006,1,0,0,0,0,0,588.7201549,0.31260925,0,8,3,0,3,0,0,0,0,0,8.00000003,2,0,0,0,0,2,1783.699098,374.9357716,0,0,2,0,48.00000003,0,0,1.5,0,0.266666667,0,0,0,0,0,0,0,5,9,0,0,0,57.59999993,3,2,-37.00000006,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,2,20,31,0,0,0,0,0,0,0,12,0,0,3,0,0,1,0.118436045,0,4,0,0,1,4,5,1,0,-0.22127378,0.497857414,5,3,0,0,0,11,0,1,0,0,13665,15,0,1,1435,48511,1435,36393,0,8,0,0,3,1,0,0,0,0,0,0,11146,10200,0,1,1,0,19,1,17,0,1,391,60196,8468,11419,0,124,0,0,0,0,0,64164,7010,35134,0,0,0,158,51,81,8,107,15,1783,181326,17501,0,47432,14215,0,37,315,235,1,0,56964,2022,878,3,2,0,0,14,0,5,0,1
MIDDLE,0,291,0,0,0,0,0,1,0,0,985.5916544,0.153872362,0,7,4,0,0,0,0,0,0,49,4,0,0,0,0,0,2,1783.699098,417.1191867,0,9,0,0,0,0,0,2.571428571,0,0.4,0,3,5,0,0,0,9,3,61,0,0,0,28,3,1,0,0,0,0,0,0,2,0,0,0,11,0,0,0,1,0,0,0,24,27,0,0,3,10,0,2,0,18,1,0,4,0,0,1,0.19827685,0,4,0,0,2,1,5,6,0,0.098313332,0.54940625,1,0,0,0,0,5,0,0,0,1,13889,15,0,0,2297,2297,2297,13035,0,7,0,0,0,0,1,0,0,0,0,9,12400,10750,0,0,1,0,23,13,0,4,1,593,9135,2707,8117,0,4,0,0,0,1,0,88161,24801,15088,0,0,0,113,133,28,17,186,32,1783,101473,29299,0,23347,2246,0,133,162,249,1,0,4176,1791,141,0,2,0,0,16,0,1,10,1
BOTTOM,0,430,0,8,1,0,450,1,0,0,1193.824493,0.172403756,0,2,4,0,1,0,890.4697266,0,0,0,8.100000024,0,0,0,0,0,2,1783.699098,520.2285039,0,0,0,0,0,0,0,17,3,0.755555556,0,2,5,0,1,0,0,17,58,1,1,0,54.60000002,3,4,0,0,0,2,0,0,2,0,0,0,21,0,0,0,0,0,0,1,22,130,0,0,6,8,0,2,0,34,1,0,11,1,0,1,0.240168186,0,4,0,0,2,4,5,6,0,0.121483088,0.473993003,1,1,0,0,0,21,0,0,0,11,14828,16,0,3,8601,18697,8601,15594,0,2,0,2,0,3,0,0,0,0,0,2,15465,12983,0,1,2,0,17,13,560,11,2,354,22138,9220,7503,0,21,0,0,0,4,0,137954,24604,18399,0,0,0,301,74,42,13,267,6,1783,162696,35490,0,26159,9038,890,139,205,26,2,0,2603,1665,256,3,2,0,0,14,0,1,8,1
UTILITY,0,193,0,0,0,0,800,0,1,4,1511.761036,0.136332182,0,4,4,0,1,0,0,0,0,27,0,0,0,0,0,0,2,1783.699098,402.0416935,0,10,0,0,0,0,0,3.333333333,3,0.444444444,0,4,4,0,3,0,0,6,9,1,0,0,3,3,2,0,1,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,27,30,0,0,0,13,0,0,0,20,1,0,9,0,0,1,0.304129215,0,4,0,0,2,3,5,1,0,0.85819304,1.821122852,9,3,0,0,0,8,0,0,0,3,12292,14,0,7,3110,12549,3110,9205,0,6,4,1,0,0,0,0,0,0,0,0,11952,10250,0,0,1,0,25,12,0,3,2,355,76116,40964,4971,0,0,0,0,0,0,0,6765,754,15480,2,0,0,61,81,43,8,459,43,1783,86432,44942,0,20685,3058,0,29,87,135,1,0,3551,3223,234,0,2,0,0,54,4,9,17,1
TOP,0,305,0,4.00000003,0,0,0,0,0,1,467.8212936,0.116840807,0,2,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,1222.101402,326.7579252,0,1,0,0,0,0,0,2,0,0.148148148,0,1,0,0,0,0,0,7,70,0,0,0,11,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,8,40,0,0,0,4,0,10,0,4,0,0,0,0,0,0,0.150378499,0,2,0,0,0,1,0,5,0,-0.122548938,0.501328837,1,1,0,0,0,2,0,0,0,2,10357,13,0,5,1006,4397,1006,4548,0,2,1,0,0,1,0,0,0,0,0,0,6655,6645,0,0,0,0,15,2,0,2,1,750,73005,8598,551,0,8,0,0,0,0,0,11324,930,8489,0,0,0,128,46,127,4,798,10,1222,87180,9528,0,9213,1146,0,121,53,70,1,0,2850,0,172,0,1,0,0,10,1,1,5,1
JUNGLE,0,180,0,67.50000012,0,0,0,0,0,0,286.3634518,0.284043821,0,5,2,0,2,0,0,0,0,21,0,2,0,0,0,1,0,1222.101402,358.6701707,0,4,2,0,44.00000006,0,0,1.8,0,0.333333333,0,0,0,0,0,0,0,17,0,0,0,0,2.98E-08,6,0,-40.00000006,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,13,60,0,0,0,7,0,4,0,9,0,0,4,0,0,0,0.092049906,0,2,0,0,0,0,0,0,0,0.213627934,0.828022776,0,0,0,0,1,8,5,0,0,1,8454,11,3,0,0,7478,0,11224,0,5,0,0,2,2,0,0,0,0,0,1,7305,6435,0,0,0,0,9,1,0,0,1,260,22919,4530,1818,0,92,0,0,0,1,0,18589,577,19848,0,0,0,44,38,93,5,97,17,1222,97690,5832,0,22398,6788,0,8,264,111,1,0,56181,724,731,0,1,0,0,16,0,0,7,1
MIDDLE,0,373,0,0,0,0,600,1,0,0,1379.714813,0.198245195,0,4,2,0,2,1,0,0,0,32,12.00000003,0,0,0,0,1,0,1222.101402,705.1312226,0,8,0,0,0,2,1,4.5,0,0.666666667,0,2,3,0,0,0,0,6,73,1,1,0,90.00000003,6,4,0,0,0,5,0,0,8,0,0,0,8,0,0,0,0,1,0,0,11,21,0,0,7,6,0,6,1,18,0,0,10,0,0,0,0.443501493,0,2,0,0,5,3,0,8,0,0.495167375,0.463133698,0,0,0,0,1,3,0,0,0,11,13224,15,2,1,6545,29918,6545,13508,0,4,0,3,0,1,0,0,0,0,1,0,14362,11300,0,1,1,0,13,15,1425,11,4,151,10470,1161,1451,0,12,0,0,0,1,0,169582,25552,13418,0,1,0,241,12,114,6,152,29,1222,187144,28102,0,15632,2918,0,170,206,73,1,1,7090,1388,762,3,1,0,0,9,0,0,6,1
BOTTOM,0,123,0,0,0,0,375,0,0,0,645.0442423,0.203875406,0,9,5,0,0,0,121.9999695,0,0,14,0,0,0,0,0,1,0,1222.101402,403.6858786,0,3,0,0,0,0,0,1,0,0.333333333,0,1,1,0,1,0,0,0,43,0,0,0,7,6,1,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,27,2,0,0,1,4,0,4,1,9,0,0,5,0,0,0,0.207345809,0,2,0,0,2,2,0,4,0,1.37005806,0.340386099,0,0,0,0,3,5,0,0,0,1,8161,11,0,2,2063,2345,2063,7137,0,9,0,1,0,4,0,0,0,0,0,0,8222,7450,0,0,0,0,16,4,732,2,2,311,3985,1250,2534,0,0,0,0,0,0,0,67773,11888,13022,0,0,0,61,29,28,5,230,24,1222,71758,13138,0,16076,2630,121,119,85,167,2,0,0,0,518,1,1,0,0,6,0,0,4,1
UTILITY,0,71,0,0,0,0,0,0,0,0,332.0148635,0.19699477,0,4,3,0,1,1,1103.056396,0,0,16,0,0,0,0,0,1,0,1222.101402,376.0441014,0,1,0,0,0,0,0,2.5,0,0.37037037,0,1,1,0,0,0,1,6,22,0,0,0,38,6,3,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,23,15,0,0,1,10,0,4,0,10,0,0,6,1,0,0,0.106724293,0,2,0,0,1,3,0,2,0,0.26205337,0.791606708,0,0,0,0,1,5,4,0,0,1,8868,12,0,2,4462,6063,4462,10593,0,4,0,0,0,13,0,0,0,0,0,5,7659,5250,0,0,1,0,10,5,0,3,1,591,18491,4980,1897,0,0,0,0,0,0,0,10655,1242,13387,8,0,0,41,17,7,6,264,15,1222,34432,6762,1103,15534,3038,0,55,110,85,1,0,5285,540,248,1,1,0,0,16,0,0,10,1
TOP,0,224,0,0,0,0,0,0,0,0,353.489513,0.173425766,0,3,5,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1222.101402,300.1833335,0,2,0,0,0,0,0,1,1,0.125,0,1,0,0,0,0,0,2,66,0,0,0,5,0,1,0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,29,12,0,0,0,6,0,0,0,3,0,0,2,0,0,0,0.133687732,0,0,0,0,0,0,0,5,0,0.13966465,0.571346775,1,1,0,0,0,1,0,0,0,0,9745,12,0,3,2113,3489,2113,17346,0,3,0,1,0,7,0,0,0,0,0,0,6114,6000,1,0,0,1,13,2,0,2,2,965,880,709,7315,0,0,0,0,0,0,0,72436,6112,7034,0,0,0,163,17,38,6,195,24,1222,79494,7200,0,14509,1023,0,125,392,74,1,0,6177,377,158,0,5,0,0,11,0,1,6,0
JUNGLE,0,129,0,69.00000009,0,0,150,0,0,0,912.9359888,0.270127201,0,5,1,0,1,1,0,0,0,14,0,0,0,0,0,0,0,1222.101402,450.4093664,0,3,2,2,56.00000006,1,0,2.6,0,0.541666667,0,2,1,0,0,2,0,5,3,1,0,0,31.99999997,0,3,-41.00000006,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,3,11,20,0,0,5,6,0,2,0,13,0,0,10,0,0,0,0.345267222,0,0,0,0,0,0,0,0,0,-0.176024258,0.682270668,0,0,0,0,0,4,0,0,0,0,9525,12,0,1,0,11221,0,14376,0,5,0,0,1,0,0,0,0,0,0,0,9174,9050,0,0,0,1,14,9,0,4,1,517,1528,828,5454,0,88,0,0,0,1,0,100254,17085,16053,0,0,0,69,18,26,16,579,137,1222,119173,18595,0,22599,3328,0,23,411,118,1,0,17390,681,1092,0,5,0,0,13,0,0,6,0
MIDDLE,0,183,0,6.5,0,0,0,0,0,0,394.126996,0.228860784,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1222.101402,300.0612893,0,0,0,0,0,0,0,0.625,1,0.208333333,0,0,1,0,0,0,0,2,53,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,4,0,0,2,4,0,3,0,5,0,0,4,0,0,0,0.149056598,0,0,0,0,1,0,0,4,0,-0.331178546,0.309753757,0,0,0,0,1,3,0,0,0,0,8582,12,0,3,1155,2674,1155,15222,0,8,0,0,0,4,0,0,1,0,0,1,6111,5100,0,0,0,1,16,2,343,0,1,246,8385,1468,2299,0,8,0,0,0,1,0,63005,5480,16185,0,0,0,127,22,28,6,267,6,1222,75819,8027,0,19147,1182,0,101,74,167,1,0,4428,1078,661,0,5,0,0,6,0,0,4,0
BOTTOM,0,89,0,8.00000003,0,0,450,0,0,0,716.9995478,0.170049779,0,5,2,0,0,0,273,0,0,30,0,0,0,0,0,0,0,1222.101402,506.9903626,0,3,0,0,0,0,0,2.6,1,0.541666667,0,3,3,0,1,0,0,5,52,1,0,0,31.00000003,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,18,0,0,1,2,0,3,0,13,1,0,12,0,0,0,0.271165169,0,0,0,0,3,1,0,5,0,-0.578069389,0.143619313,0,0,0,0,0,3,0,0,0,0,7998,11,0,0,3087,3468,3087,9013,0,5,0,0,0,0,0,0,0,0,0,0,10326,9550,0,0,0,1,16,10,496,5,1,331,8106,1521,3874,0,8,0,0,0,6,0,77705,12938,10242,0,0,0,65,9,14,1,176,4,1222,85968,14604,0,14226,1299,273,134,16,68,2,0,156,144,110,1,5,0,0,2,0,0,2,0
UTILITY,0,73,0,0,0,0,0,0,0,0,266.5911883,0.157536471,0,6,3,0,1,0,0,0,0,34,0,0,0,0,0,0,0,1222.101402,265.9526557,0,8,0,0,0,0,0,1.666666667,1,0.416666667,0,0,0,0,0,1,3,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22,9,0,0,0,7,0,4,0,10,0,0,10,0,0,0,0.100823278,0,0,0,0,2,0,0,0,0,-0.207640469,0.627237114,0,0,0,0,1,9,0,0,0,0,5698,9,5,3,655,1118,655,12476,0,6,0,0,0,11,0,0,0,0,0,0,5417,4950,0,0,0,1,12,1,0,0,1,300,7303,3040,3478,0,0,0,0,0,6,0,4981,2235,9070,0,0,0,23,28,18,4,146,33,1222,17362,5430,0,13179,0,0,21,298,93,0,0,5076,154,630,0,5,0,0,12,0,0,7,0
TOP,0,200,0,4,0,0,0,0,0,0,413.3626082,0.251013788,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456.36389,346.7886197,0,0,0,0,0,0,0,1.428571429,3,0.322580645,0,0,0,0,0,0,0,11,66,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,33,68,0,0,0,8,0,2,0,10,0,0,0,0,0,0,0.121845733,0,0,0,0,1,3,0,11,0,-0.423451841,0.45183722,3,1,0,0,0,9,0,0,0,0,18805,18,0,1,6833,6833,6833,27980,0,7,0,0,0,7,1,0,0,0,0,4,14197,12850,0,0,0,2,23,1,0,0,1,1303,15017,1981,26038,0,4,0,0,0,0,0,176233,14465,16863,0,0,0,93,11,88,8,349,0,2456,193236,16922,0,52655,6188,0,243,2,294,1,0,1986,476,9753,2,10,0,0,18,0,3,8,0
JUNGLE,0,281,0,184.0000003,0,0,1075,1,0,3,859.5116733,0.247463189,0,11,9,0,1,1,0,0,0,13,4,1,0,1,1,0,0,2456.36389,481.4336885,0,5,2,2,52.00000006,0,0,1.636363636,3,0.580645161,0,4,0,0,1,2,7,4,0,0,0,0,14.99999997,0,2,-59.50000009,0,0,2,0,0,3,0,0,0,15,0,0,0,0,0,0,5,51,29,0,0,2,5,0,0,0,18,0,0,4,0,0,0,0.253355837,0,0,0,0,0,0,0,2,0,1.251184225,0.921492805,6,1,0,1,1,5,0,0,0,0,20425,18,1,4,0,32021,0,50855,0,11,3,2,1,4,5,0,0,0,0,0,19709,23225,1,0,0,2,27,13,0,5,2,469,317822,27574,19063,1,223,0,1,0,7,0,53051,3115,25940,0,0,0,117,43,108,13,511,19,2456,416496,35187,0,51910,3861,0,62,331,371,1,0,45623,4498,6906,0,10,0,0,37,3,6,8,0
MIDDLE,0,505,0,0,0,0,1550,0,0,2,1416.2704,0.162575887,0,9,5,0,2,0,0,0,0,173,0,0,0,0,0,0,0,2456.36389,520.8981755,0,8,0,0,0,0,0,2.333333333,2,0.677419355,0,4,0,0,2,0,15,7,74,0,0,0,60,0,2,0,0,0,1,0,0,2,0,0,0,11,0,0,0,2,0,0,0,30,73,0,0,8,4,0,0,0,21,0,0,4,0,0,0,0.41747004,0,0,0,0,0,0,0,14,0,0.611059666,0.98673981,4,0,0,0,1,9,0,0,0,0,23574,18,2,8,0,5491,0,16917,0,9,2,1,0,5,6,0,0,0,0,7,21325,19230,1,0,0,2,31,12,0,4,2,640,277897,50371,20852,1,0,0,0,1,2,0,11168,874,10120,0,0,0,230,188,73,14,277,65,2456,306135,57981,0,34103,2692,0,311,585,300,1,0,17069,6735,3130,0,10,0,0,40,2,4,13,0
BOTTOM,0,180,0,17,0,0,300,0,0,1,559.7253351,0.171306789,0,13,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2456.36389,309.6417972,0,0,0,0,0,0,0,0.461538462,0,0.193548387,0,0,0,0,1,0,0,1,41,0,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,32,18,0,0,1,12,0,0,0,6,0,0,2,0,0,0,0.164988662,0,0,0,0,0,1,0,9,0,-0.071331978,0.689389105,3,1,1,0,2,3,2,0,0,0,17026,17,3,1,3600,8828,3600,27098,0,13,1,0,0,3,7,0,0,0,0,0,12676,12525,0,0,0,2,28,3,424,0,1,267,82141,9361,19603,0,20,0,0,1,4,0,107676,10543,12387,0,0,0,61,35,27,57,486,6,2456,220625,22914,0,35935,1249,0,210,240,413,1,0,30808,3009,3943,1,10,0,0,28,1,3,13,0
